,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_type,engine_capacity,body_type,has_warranty,state,price_usd,number_of_photos
285,Subaru,Impreza,mechanical,blue,190000,2006,gasoline,2.0,sedan,False,owned,7100.0,20
286,Subaru,Forester,automatic,other,170000,2008,gasoline,2.0,suv,False,owned,9000.0,3
287,Subaru,Legacy,mechanical,black,150000,2004,gasoline,3.0,sedan,False,owned,9000.0,6
288,Subaru,Forester,automatic,violet,275471,2001,gasoline,2.5,universal,False,owned,4000.0,8
289,Subaru,Legacy,automatic,white,225308,2011,gasoline,2.5,sedan,False,owned,12300.0,10
290,Subaru,Outback,automatic,green,233355,2010,gasoline,2.5,suv,False,owned,13500.0,12
437,Dodge,Dart,automatic,blue,104000,2012,gasoline,1.4,sedan,False,owned,10500.0,39
438,Dodge,Stratus,automatic,green,220000,2003,gasoline,2.4,sedan,False,owned,2371.23,4
439,Dodge,Grand Caravan,automatic,red,170000,2017,gasoline,3.6,minivan,False,owned,27000.0,10
440,Dodge,Stratus,mechanical,grey,234567,2003,gasoline,2.4,coupe,False,owned,3250.0,5
441,Dodge,Caravan,automatic,white,402336,2001,gasoline,3.3,minivan,False,owned,4000.0,8
442,Dodge,Caravan,automatic,blue,248000,2005,gasoline,2.4,minivan,False,owned,3999.0,7
443,Dodge,Caravan,automatic,other,360000,1998,gasoline,2.4,minivan,False,owned,1700.0,10
444,Dodge,Intrepid,automatic,red,200000,1999,gasoline,2.7,sedan,False,owned,2600.0,8
445,Dodge,Dart,automatic,red,115000,2012,gasoline,2.0,sedan,False,owned,11200.0,24
446,Dodge,Intrepid,automatic,black,321869,2002,gasoline,3.5,sedan,False,owned,3000.0,1
447,Dodge,Caliber,automatic,silver,180000,2007,gasoline,2.0,hatchback,False,owned,6699.0,7
448,Dodge,Intrepid,automatic,black,321869,1999,gasoline,2.7,sedan,False,owned,3000.0,5
449,Dodge,Neon,mechanical,orange,370149,2005,gasoline,2.0,sedan,False,owned,2500.0,9
450,Dodge,Neon,automatic,other,178000,2005,gasoline,2.0,sedan,False,owned,2350.0,16
451,Dodge,Magnum,automatic,red,312457,2004,gasoline,2.7,universal,False,owned,6900.0,5
452,Dodge,Avenger,automatic,red,286549,2007,gasoline,2.7,sedan,False,owned,5990.0,14
453,Dodge,Caliber,mechanical,other,200500,2007,gasoline,1.8,hatchback,False,owned,5500.0,8
454,Dodge,Neon,automatic,silver,170000,2004,gasoline,2.0,sedan,False,owned,2050.0,6
455,Dodge,Grand Caravan,automatic,white,73000,2017,gasoline,3.6,minivan,False,owned,23750.0,28
456,Dodge,Caravan,automatic,green,371758,1999,gasoline,3.3,minivan,False,owned,1600.0,6
457,Dodge,Caliber,automatic,silver,191512,2010,gasoline,2.0,hatchback,False,owned,7950.0,16
458,Dodge,Caravan,automatic,silver,257973,1999,gasoline,2.4,minivan,False,owned,2690.0,16
459,Dodge,Caravan,automatic,blue,300000,2002,gasoline,3.3,minivan,False,owned,4400.0,3
460,Dodge,Caravan,automatic,silver,224094,2001,gasoline,2.4,minivan,False,owned,3950.0,19
461,Dodge,Caravan,automatic,silver,280000,2001,gasoline,2.4,minivan,False,owned,4100.0,7
462,Dodge,Caliber,automatic,silver,107826,2007,gasoline,2.0,hatchback,False,owned,6000.0,12
463,Dodge,Intrepid,automatic,blue,230000,2002,gasoline,3.5,sedan,False,owned,3500.0,1
464,Dodge,Caravan,automatic,green,300000,2001,gasoline,2.4,hatchback,False,owned,3200.0,8
465,Dodge,Caravan,automatic,blue,267151,2001,gasoline,2.4,minivan,False,owned,3600.0,17
466,Dodge,Caliber,automatic,blue,234964,2006,gasoline,2.0,hatchback,False,owned,5300.0,3
467,Dodge,Stratus,mechanical,red,200000,1996,gasoline,2.0,sedan,False,owned,1100.0,10
468,Dodge,Caravan,automatic,green,284000,1998,gasoline,2.4,minivan,False,owned,2000.0,6
469,Dodge,Journey,automatic,silver,240000,2009,diesel,2.0,suv,False,owned,9300.0,9
470,Dodge,Durango,automatic,black,65000,2011,gasoline,3.6,suv,False,owned,19900.0,5
471,Dodge,Caliber,automatic,red,175000,2007,gasoline,2.0,hatchback,False,owned,6300.0,6
472,Dodge,Caravan,automatic,grey,200,1999,gasoline,2.4,minivan,False,owned,2650.0,11
473,Dodge,Caravan,automatic,white,229000,2004,gasoline,2.4,minivan,False,owned,3690.0,14
474,Dodge,Grand Caravan,automatic,other,234,2002,gasoline,3.3,minivan,False,owned,4900.0,4
475,Dodge,Grand Caravan,automatic,green,432914,1999,gasoline,3.3,minivan,False,owned,2650.0,7
476,Dodge,Stratus,automatic,grey,220480,2004,gasoline,2.4,sedan,False,owned,2600.0,3
477,Dodge,Caravan,mechanical,blue,300000,2000,gasoline,2.0,minivan,False,owned,1800.0,4
478,Dodge,Caravan,automatic,other,506943,2002,gasoline,3.3,minivan,False,owned,3999.0,9
479,Dodge,Stratus,automatic,silver,434523,2004,gasoline,2.4,sedan,False,owned,3100.0,10
480,Dodge,Caravan,automatic,orange,380000,2004,gasoline,3.3,minivan,False,owned,4700.0,10
481,Dodge,Caravan,automatic,other,300000,1999,gasoline,2.4,minivan,False,owned,3300.0,10
482,Dodge,Stratus,automatic,black,250000,2001,gasoline,2.4,coupe,False,owned,2800.0,17
483,Dodge,Stratus,automatic,silver,296119,2003,gasoline,2.4,sedan,False,owned,2950.0,17
484,Dodge,Caravan,mechanical,green,370149,1998,gasoline,2.4,minivan,False,owned,3500.0,11
485,Dodge,Caliber,automatic,other,191512,2006,gasoline,2.4,hatchback,False,owned,5499.0,11
486,Dodge,Grand Caravan,automatic,yellow,263580,2001,gasoline,3.3,minivan,False,owned,5250.0,6
487,Dodge,Journey,automatic,black,207000,2013,gasoline,2.4,universal,False,owned,14800.0,25
488,Dodge,Caliber,automatic,other,193266,2007,gasoline,2.0,hatchback,False,owned,5600.0,10
489,Dodge,Caravan,automatic,white,250000,1999,gasoline,2.4,minivan,False,owned,2200.0,8
490,Dodge,Intrepid,automatic,violet,370000,1999,gasoline,3.2,sedan,False,owned,2600.0,9
491,Dodge,Stratus,automatic,green,138000,2003,gasoline,2.4,sedan,False,owned,1300.0,10
492,Dodge,Caravan,automatic,silver,230000,2000,gasoline,2.4,minivan,False,owned,2100.0,3
493,Dodge,Intrepid,automatic,other,370149,1999,gasoline,2.7,sedan,False,owned,2600.0,8
494,Dodge,Stratus,automatic,silver,346017,2001,gasoline,2.4,sedan,False,owned,2000.0,4
495,Dodge,Grand Caravan,automatic,white,280509,1997,gasoline,3.8,minivan,False,owned,3700.0,11
496,Dodge,Magnum,automatic,grey,190439,2004,gasoline,2.7,universal,False,owned,7300.0,18
497,Dodge,Caliber,automatic,white,260000,2006,gasoline,2.0,hatchback,False,owned,5500.0,5
498,Dodge,Van,automatic,blue,170000,2002,gasoline,5.2,minibus,False,owned,12500.0,11
499,Dodge,Grand Caravan,automatic,silver,276332,2004,gasoline,3.3,minivan,False,owned,4900.0,7
500,Dodge,Neon,mechanical,green,222222,2001,gasoline,2.0,sedan,False,owned,1500.0,5
501,Dodge,Stratus,automatic,black,222222,2002,gasoline,2.7,sedan,False,owned,1900.0,7
502,Dodge,Neon,automatic,silver,150000,2000,gasoline,2.0,sedan,False,owned,2300.0,18
503,Dodge,Van,automatic,black,435000,2000,gasoline,5.2,minibus,False,owned,9990.0,18
504,Dodge,Caravan,automatic,red,400000,1999,gasoline,2.4,minivan,False,owned,1200.0,6
505,Dodge,Caravan,automatic,green,260000,2000,gasoline,2.4,minivan,False,owned,1850.0,9
506,Dodge,Caravan,automatic,black,257495,2005,gasoline,3.3,minivan,False,owned,6999.0,22
507,Dodge,Stratus,automatic,other,111111,2000,gasoline,2.4,sedan,False,owned,901.07,4
508,Dodge,Ram,automatic,black,195000,2013,gasoline,5.7,pickup,False,owned,34999.0,17
509,Dodge,Stratus,automatic,green,160000,2002,gasoline,3.0,coupe,False,owned,3000.0,5
510,Dodge,Stratus,automatic,brown,350000,1996,gasoline,2.0,sedan,False,owned,1300.0,9
511,Dodge,Stratus,automatic,red,306709,1997,gasoline,2.4,sedan,False,owned,1850.0,4
512,Dodge,Stratus,automatic,violet,386243,2003,gasoline,2.4,sedan,False,owned,3800.0,10
513,Dodge,Caravan,automatic,blue,453216,2002,gasoline,3.3,minivan,False,owned,2500.0,34
514,Dodge,Intrepid,automatic,silver,200000,2002,gasoline,2.7,sedan,False,owned,3500.0,14
515,Dodge,Caravan,automatic,blue,410383,2000,gasoline,2.4,minivan,False,owned,3500.0,10
516,Dodge,Caravan,automatic,green,160000,2000,gasoline,2.4,minivan,False,owned,3100.0,13
517,Dodge,Caravan,automatic,green,273588,1998,gasoline,3.3,minivan,False,owned,2999.0,22
518,Dodge,Grand Caravan,automatic,green,170000,1998,gasoline,3.3,minivan,False,owned,2999.0,22
519,Dodge,Caravan,automatic,blue,315000,2000,gasoline,2.4,minivan,False,owned,2200.0,8
520,Dodge,Caliber,automatic,blue,285945,2007,gasoline,2.0,hatchback,False,owned,5200.0,7
521,Dodge,Grand Caravan,automatic,blue,273588,2003,gasoline,3.3,minivan,False,owned,5000.0,7
522,Dodge,Neon,automatic,silver,220480,1999,gasoline,2.0,sedan,False,owned,1099.0,4
523,Dodge,Dakota,automatic,white,200000,2000,gasoline,3.9,pickup,False,owned,5500.0,18
524,Dodge,Stealth,mechanical,red,210000,1991,gasoline,3.0,coupe,False,owned,4100.0,4
525,Dodge,Intrepid,automatic,black,240000,2000,gasoline,3.2,sedan,False,owned,1599.0,1
526,Dodge,Caliber,automatic,silver,122310,2008,gasoline,2.0,hatchback,False,owned,8000.0,10
527,Dodge,Stratus,automatic,other,205996,2003,gasoline,2.7,sedan,False,owned,3650.0,8
528,Dodge,Intrepid,automatic,red,123123,2002,gasoline,2.7,sedan,False,emergency,1100.0,12
529,Dodge,Grand Caravan,automatic,silver,329916,2007,gasoline,3.8,minivan,False,owned,7500.0,16
530,Dodge,Caravan,automatic,green,386243,1999,gasoline,2.4,minivan,False,owned,2500.0,9
531,Dodge,Caravan,automatic,blue,238000,2002,gasoline,2.4,minivan,False,owned,5000.0,24
532,Dodge,Stratus,automatic,other,250,2001,gasoline,2.4,sedan,False,owned,2700.0,12
533,Dodge,Ram,automatic,white,379805,2001,diesel,5.9,pickup,False,owned,8750.0,5
534,Dodge,Caravan,automatic,black,393394,2001,gasoline,2.4,minivan,False,owned,4000.0,8
535,Dodge,Stratus,automatic,white,370149,2002,gasoline,2.4,sedan,False,owned,2200.0,12
536,Dodge,Neon,automatic,silver,98000,2004,gasoline,2.0,sedan,False,owned,3399.0,15
537,Dodge,Journey,automatic,black,219000,2010,gasoline,2.7,minivan,False,owned,10750.0,17
538,Dodge,Stratus,automatic,red,175418,2003,gasoline,2.4,coupe,False,owned,4700.0,10
539,Dodge,Stratus,automatic,other,174000,2004,gasoline,2.4,coupe,False,owned,2800.0,10
540,Dodge,Grand Caravan,automatic,other,300000,2003,gasoline,3.3,minivan,False,owned,4000.0,11
541,Dodge,Durango,automatic,other,185079,2007,gasoline,5.7,suv,False,owned,15000.0,15
542,Dodge,Caravan,automatic,blue,280000,2005,gasoline,2.4,minivan,False,owned,4750.0,4
543,Dodge,Stratus,automatic,grey,238183,2004,gasoline,2.4,sedan,False,owned,3150.0,7
544,Dodge,Nitro,automatic,black,246230,2007,gasoline,3.7,suv,False,owned,9900.0,9
545,Dodge,Caravan,automatic,green,402336,2000,gasoline,2.4,minivan,False,owned,2050.0,9
546,Dodge,Neon,automatic,orange,200000,2000,gasoline,2.0,sedan,False,owned,1300.0,6
547,Dodge,Caravan,automatic,silver,300000,2001,gasoline,3.3,minivan,False,owned,5000.0,12
548,Dodge,Stratus,automatic,other,226956,2001,gasoline,2.4,sedan,False,owned,2200.0,10
549,Dodge,Caravan,mechanical,red,321869,1998,gasoline,2.4,minivan,False,owned,2000.0,4
550,Dodge,Caliber,automatic,silver,121880,2007,gasoline,2.0,hatchback,False,owned,7000.0,6
551,Dodge,Stratus,automatic,other,296531,2002,gasoline,2.7,sedan,False,owned,3000.0,11
552,Dodge,Stratus,automatic,black,200000,2005,gasoline,2.4,sedan,False,owned,3100.0,5
553,Dodge,Caravan,automatic,grey,339572,1998,gasoline,2.4,minivan,False,owned,1700.0,15
554,Dodge,Stratus,automatic,grey,331150,2004,gasoline,2.4,sedan,False,owned,2899.0,18
555,Dodge,Caliber,mechanical,white,65983,2011,gasoline,2.0,hatchback,False,owned,9000.0,6
556,Dodge,Caravan,automatic,green,273588,1999,gasoline,2.4,minivan,False,owned,3000.0,5
557,Dodge,Caravan,automatic,green,210000,2001,gasoline,2.4,minivan,False,owned,2700.0,8
558,Dodge,Grand Caravan,automatic,silver,320000,2000,gasoline,3.0,minivan,False,owned,1900.0,15
559,Dodge,Caliber,automatic,black,164000,2007,gasoline,2.0,universal,False,owned,5900.0,7
560,Dodge,Grand Caravan,automatic,white,73000,2017,gasoline,3.6,minivan,False,owned,22900.0,17
561,Dodge,Durango,automatic,black,246230,2007,gasoline,4.7,suv,False,owned,7000.0,10
562,Dodge,Stratus,automatic,silver,162000,2002,gasoline,2.4,coupe,False,owned,3100.0,3
563,Dodge,Stratus,automatic,blue,11,2004,gasoline,2.4,sedan,False,owned,2475.58,9
564,Dodge,Caravan,automatic,black,1000000,1996,gasoline,3.0,minivan,False,owned,1500.0,11
565,Dodge,Neon,automatic,grey,250000,1998,gasoline,2.0,sedan,False,owned,820.0,4
566,Dodge,Caravan,automatic,red,220000,1999,gasoline,2.4,minivan,False,owned,2500.0,9
567,Dodge,Stratus,mechanical,other,185000,2003,gasoline,2.4,sedan,False,owned,3000.0,9
568,Dodge,Durango,automatic,black,100000,2000,gasoline,4.7,suv,False,owned,6300.0,8
569,Dodge,Grand Caravan,automatic,other,267432,2004,gasoline,3.8,minivan,False,owned,6850.0,6
570,Dodge,Grand Caravan,automatic,silver,195000,2001,gasoline,3.3,minivan,False,owned,3150.0,10
571,Dodge,Ram,automatic,white,116000,2010,gasoline,5.7,pickup,False,owned,16400.0,8
572,Dodge,Grand Caravan,automatic,green,400000,2002,gasoline,3.3,minivan,False,owned,5000.0,6
573,Dodge,Dart,automatic,blue,105000,2013,gasoline,1.4,sedan,False,owned,11000.0,4
574,Dodge,Caravan,automatic,other,402345,1999,gasoline,2.4,minivan,False,owned,1700.0,1
575,Dodge,Journey,automatic,grey,80000,2013,gasoline,3.6,suv,False,owned,16750.0,25
576,Dodge,Grand Caravan,automatic,silver,270370,2007,gasoline,3.3,minivan,False,owned,9500.0,5
577,Dodge,Grand Caravan,automatic,silver,334000,2000,gasoline,3.3,minivan,False,owned,4899.0,18
578,Dodge,Stratus,automatic,silver,289682,2001,gasoline,2.4,sedan,False,owned,2500.0,7
579,Dodge,Caliber,mechanical,silver,265000,2008,diesel,2.0,hatchback,False,owned,7500.0,9
580,Dodge,Caravan,mechanical,blue,300000,2000,gasoline,2.4,minivan,False,owned,700.0,6
581,Dodge,Stratus,automatic,blue,240000,2004,gasoline,2.4,sedan,False,owned,4000.0,5
582,Dodge,Journey,automatic,black,246795,2009,gasoline,2.4,minivan,False,owned,9000.0,5
583,Dodge,Caliber,automatic,silver,209215,2010,gasoline,2.0,hatchback,False,owned,7500.0,4
584,Dodge,Stratus,automatic,silver,292901,2004,gasoline,2.4,sedan,False,owned,3999.0,10
585,Dodge,Caravan,automatic,other,429014,2000,gasoline,2.4,minivan,False,owned,2222.0,5
586,Dodge,Avenger,automatic,black,157000,2008,gasoline,2.4,sedan,False,owned,6650.0,8
587,Dodge,Journey,mechanical,brown,186800,2010,gasoline,2.4,minivan,False,owned,9200.0,9
588,Dodge,Challenger,automatic,other,63000,2017,gasoline,3.6,coupe,False,owned,25500.0,8
589,Dodge,Intrepid,automatic,other,15000,2001,gasoline,2.7,sedan,False,owned,2200.0,5
590,Dodge,Caliber,mechanical,red,149669,2008,gasoline,1.8,hatchback,False,owned,6500.0,11
591,Dodge,Journey,automatic,silver,230000,2011,gasoline,2.4,suv,False,owned,11500.0,9
592,Dodge,Grand Caravan,automatic,other,340000,2004,gasoline,3.3,minivan,False,owned,5600.0,10
593,Dodge,Caravan,automatic,silver,134000,2005,gasoline,2.4,minivan,False,owned,5299.0,18
594,Dodge,Caravan,automatic,black,292200,2003,gasoline,3.3,minivan,False,owned,5499.0,18
595,Dodge,Caliber,automatic,grey,366287,2006,gasoline,2.0,hatchback,False,owned,5300.0,10
596,Dodge,Caravan,automatic,other,220000,2000,gasoline,2.4,minivan,False,owned,2950.0,15
597,Dodge,Caliber,automatic,grey,313822,2007,gasoline,2.0,universal,False,owned,6200.0,16
598,Dodge,Stratus,automatic,grey,333333,2002,gasoline,2.7,sedan,False,owned,3500.0,1
599,Dodge,Caravan,automatic,silver,377000,2001,gasoline,3.3,minivan,False,owned,5200.0,10
600,Dodge,Caravan,automatic,white,422433,2004,gasoline,3.3,minivan,False,owned,4000.0,14
601,Dodge,Caravan,automatic,blue,200000,2002,gasoline,3.8,minivan,False,owned,3500.0,8
602,Dodge,Caravan,automatic,white,330000,2002,gasoline,2.4,minivan,False,owned,2900.0,8
603,Dodge,Neon,mechanical,blue,333333,1995,gasoline,2.0,sedan,False,owned,400.0,6
604,Dodge,Stratus,automatic,blue,231746,2002,gasoline,2.4,sedan,False,owned,2300.0,7
605,Dodge,Avenger,automatic,black,167200,2007,gasoline,2.4,sedan,False,owned,7799.0,18
606,Dodge,Caliber,mechanical,black,298000,2006,diesel,2.0,suv,False,owned,7499.0,17
607,Dodge,Caravan,automatic,silver,280000,2005,gasoline,2.4,minivan,False,owned,4199.0,15
608,Dodge,Grand Caravan,mechanical,grey,257495,2008,gasoline,3.3,minivan,False,owned,11699.0,21
609,Dodge,Ram,automatic,orange,79000,2013,gasoline,5.7,pickup,False,owned,24999.0,15
610,Dodge,Grand Caravan,automatic,silver,292000,2007,gasoline,3.3,minivan,False,owned,6450.0,17
611,Dodge,Grand Caravan,mechanical,grey,257495,2008,gasoline,3.3,minivan,False,owned,11699.0,21
612,Dodge,Stratus,automatic,blue,171000,2004,gasoline,2.4,coupe,False,owned,3999.0,17
613,Dodge,Grand Caravan,automatic,silver,535244,2006,gasoline,3.3,minivan,False,owned,6199.0,18
614,Dodge,Neon,automatic,silver,218000,2003,gasoline,2.0,sedan,False,owned,2100.0,7
615,Dodge,Stratus,automatic,silver,225308,2003,gasoline,2.4,sedan,False,owned,2500.0,4
616,Dodge,Caliber,automatic,white,118400,2010,gasoline,2.0,hatchback,False,owned,9350.0,17
617,Dodge,Grand Caravan,automatic,silver,434523,2002,gasoline,3.3,minivan,False,owned,5400.0,9
618,Dodge,Dart,automatic,red,81000,2013,gasoline,1.4,sedan,False,owned,9500.0,16
619,Dodge,Stratus,automatic,grey,164153,2005,gasoline,2.4,sedan,False,owned,3300.0,5
620,Dodge,Caravan,automatic,blue,220000,1999,gasoline,2.4,minivan,False,owned,1300.0,5
621,Dodge,Intrepid,automatic,other,317041,2000,gasoline,2.7,sedan,False,owned,3000.0,6
622,Dodge,Caliber,automatic,black,209215,2006,gasoline,2.4,hatchback,False,owned,6150.0,7
623,Dodge,Caravan,automatic,silver,287150,2000,gasoline,2.4,minivan,False,owned,2500.0,8
624,Dodge,Stratus,automatic,blue,320000,1999,gasoline,2.0,sedan,False,owned,1500.0,13
625,Dodge,Journey,automatic,black,152000,2012,gasoline,2.4,suv,False,owned,13500.0,11
626,Dodge,Stratus,automatic,black,300000,1998,gasoline,2.5,sedan,False,owned,1250.0,7
627,Dodge,Journey,automatic,grey,115000,2008,gasoline,3.5,suv,False,owned,9200.0,9
628,Dodge,Neon,automatic,silver,240000,2003,gasoline,2.0,sedan,False,owned,2900.0,4
629,Dodge,Caravan,automatic,other,337962,2000,gasoline,2.4,minivan,False,owned,2100.0,5
630,Dodge,Neon,automatic,other,318650,2002,gasoline,2.0,sedan,False,owned,2500.0,8
631,Dodge,Caliber,automatic,black,187580,2008,gasoline,2.0,hatchback,False,owned,5750.0,1
632,Dodge,Grand Caravan,automatic,green,350000,1996,gasoline,2.4,minivan,False,owned,2400.0,11
633,Dodge,Stratus,automatic,grey,350000,1998,gasoline,2.4,sedan,False,owned,1500.0,2
634,Dodge,Caravan,automatic,green,623123,1998,gasoline,2.4,minivan,False,owned,2000.0,3
635,Dodge,Stealth,mechanical,black,30000,1992,gasoline,3.5,coupe,False,owned,7500.0,10
636,Dodge,Caliber,automatic,white,120000,2009,gasoline,2.0,hatchback,False,owned,6500.0,4
637,Dodge,Caliber,automatic,other,386243,2007,gasoline,2.0,suv,False,owned,6300.0,9
638,Dodge,Caravan,automatic,blue,241402,2001,gasoline,3.3,minivan,False,owned,3500.0,4
639,Dodge,Intrepid,automatic,blue,280000,2001,gasoline,3.5,sedan,False,owned,3250.0,5
640,Dodge,Stratus,automatic,silver,1000000,2004,gasoline,2.4,coupe,False,owned,3300.0,5
641,Dodge,1500,automatic,red,44500,2015,gasoline,3.0,pickup,False,owned,35900.0,12
642,Dodge,Caravan,automatic,blue,209215,2000,gasoline,2.4,minivan,False,owned,3100.0,6
643,Dodge,Intrepid,automatic,silver,347618,2000,gasoline,2.7,sedan,False,owned,3100.0,13
644,Dodge,Stratus,automatic,other,225308,2001,gasoline,2.4,sedan,False,owned,2300.0,11
645,Dodge,Grand Caravan,automatic,red,330000,2008,gasoline,3.3,minivan,False,owned,11200.0,30
646,Dodge,Stratus,automatic,other,307385,2004,gasoline,2.4,sedan,False,owned,1850.0,10
647,Dodge,1500,automatic,black,80467,2010,gasoline,5.7,pickup,False,owned,20000.0,7
648,Dodge,Intrepid,automatic,blue,383024,2000,gasoline,2.7,sedan,False,owned,2500.0,4
649,Dodge,Stratus,automatic,silver,270000,2001,gasoline,2.4,sedan,False,owned,2700.0,8
650,Dodge,Caravan,automatic,other,302000,2000,gasoline,2.4,minivan,False,owned,948.5,8
651,Dodge,Grand Caravan,automatic,green,250000,2001,gasoline,3.3,minivan,False,owned,4200.0,4
652,Dodge,Caravan,automatic,silver,200000,2005,gasoline,2.4,minivan,False,owned,4700.0,6
